session_id,target
118,0.00020541605756506089
119,6.408092395081908e-05
120,0.00016535313496000506
121,4.489217190690841e-05
122,9.456732347537723e-05
123,0.00022217340048980564
124,3.618604937059859e-06
125,0.0043061427166472
126,8.370707472546274e-07
127,2.1348340343575214e-08
128,0.0007904508615646534
129,0.0008163956231471828
130,0.002526291101161444
131,0.05303339473061068
132,0.0016286762700778701
133,0.001376551879936755
134,1.6528577730612387e-06
135,2.89466411152082e-06
136,9.850419292274941e-05
137,0.0005297098880652194
138,0.0008966168739407642
139,2.3199822199979626e-06
140,0.002138988829699531
141,1.127892137713765e-08
142,0.0007204136434978808
143,0.0005810544132359453
144,0.002051623609204244
145,1.9558760653924076e-08
146,0.005301322493729886
147,0.0007730886824510637
148,0.0009909282214149025
149,0.0009330917077478515
150,0.00827482344875892
151,2.765691094826632e-06
152,0.0021580771142320895
153,0.003265144748846915
154,0.0023592091650113996
155,2.419467219101728e-05
156,8.31887167236812e-05
157,0.00013936246797768574
158,9.850419292274941e-05
159,1.7852588805803745e-06
160,9.456732347537723e-05
161,0.0006190459022980502
162,0.00010623184589865594
163,8.465713067185299e-05
164,0.0014229796929332726
165,4.485443854375373e-07
166,3.331729712171694e-05
167,0.0033792283184924336
168,0.0009404642442287351
169,0.0008988526422829968
170,0.0009949082027228885
171,0.001645980187414024
172,1.0841515893148986e-05
173,7.749591473312042e-05
174,2.256582765259093e-05
175,0.6800584341793524
176,0.0010023698108347467
177,0.004711108739576231
178,3.4581142609901686e-07
179,2.0741286429238384e-05
180,8.066889059016144e-05
181,0.0004476374865205761
182,0.024975147920266137
183,0.0004100259701639477
184,6.554692635279422e-06
185,0.00023793861274529787
186,4.256509499579396e-05
187,1.9652110561025174e-06
188,1.1044849037484268e-06
189,0.001357928618086239
190,1.4692312320369082e-05
191,0.0009403852754759479
192,0.00021316469193659605
193,0.0007564271662521259
194,0.01640471501491466
195,0.00044977762083939145
196,1.2943336381423825e-08
197,0.0002752848433863109
198,0.002575099728635133
199,0.0013104406481617373
200,5.278075450046764e-06
201,7.5024473545806275e-06
202,0.07043262197456472
203,1.037906338564373e-06
204,0.00014880861020674898
205,0.0050770031005136
206,2.595236747041616e-09
207,6.993870607007522e-05
208,0.024247743569785048
209,4.33702590434708e-06
210,0.0012274569453089841
211,1.1142520155448595e-05
212,0.0035930044497972566
213,4.3105105572867636e-05
214,0.001324195672509086
215,0.017003579858628957
216,0.0025895737114722587
217,0.007601345522025436
218,0.0008988526422829968
219,0.03578668650761245
220,0.0006456988644305573
221,0.00020520838793272876
222,0.00016445207912865425
223,0.0004742726830513988
224,0.0008988526422829968
225,0.04161687108763294
226,0.0022439016255405477
227,0.0006924749259909992
228,4.97584636069451e-05
229,0.00023335889920762004
230,0.000677963039979879
231,7.24085690614061e-06
232,3.723497246832172e-05
233,7.296385516457708e-05
234,0.005429034773618021
235,1.3357197086025318e-05
236,0.0021545307118517156
237,0.0008814636121676523
238,0.0016286762700778701
239,9.456732347537723e-05
240,0.001677922754855823
241,6.346832591516118e-06
242,1.4294711283036106e-07
243,2.4765580987030602e-08
244,9.25684696048255e-05
245,8.557487627604422e-05
246,7.200978457525529e-06
247,0.016873248980052907
248,0.0001748169320957573
249,4.361341360255774e-06
250,0.00015237387456917926
251,0.031223906709426416
252,0.00015591914291604136
253,0.0001285643060670918
254,0.05422005827407722
255,0.0003938174947526456
256,1.0676089612631167e-09
257,0.0007911668488457896
258,0.0021942511767076246
259,0.003481961218175896
260,0.014266300891343791
261,2.5951658946598207e-05
262,0.04471312208703704
263,0.00014894660394093825
264,0.0009676362313864363
265,0.0012587113053100978
266,6.932554986043414e-06
267,4.359662295505674e-12
268,1.1336530078741844e-05
269,0.00033654324416212224
270,0.0004072384191091582
271,1.7992697024832305e-05
272,0.0008096238489984694
273,5.237132929143996e-05
274,0.0013960496896176548
275,0.0018385663466445176
276,2.0897113674673762e-07
277,0.0007555444473374436
278,0.001991880789603972
279,1.0720880739674575e-05
280,0.0017045639979251924
281,9.686659557656517e-06
282,0.0011534856832736663
283,0.0006462853133255695
284,3.448479151231464e-06
285,0.00010613218069035482
286,5.078596695237421e-09
287,0.0009536561656124088
288,4.049362525285649e-06
289,0.0004462838800688821
290,6.991765431367748e-06
291,0.03923678913066618
292,0.00012181288205284872
293,0.0017742743099121514
294,7.067450934770322e-06
295,0.0001407038606739405
296,0.00011911994988932034
297,0.00010013654037349085
298,2.1283522357387617e-06
299,6.759576865461363e-07
300,0.00012856164290707913
301,6.991765431367748e-06
302,1.2447987257669838e-05
303,2.596812837455372e-07
304,0.0002624211772786093
305,0.05737407467325051
306,1.5392442821943754e-05
307,0.0005351043333431329
308,0.0007824921135216878
309,0.0015859714440462057
310,3.476804200800248e-05
311,0.000614172619904334
312,0.0011316266611940495
313,0.02073118042602691
314,8.400002896054412e-05
315,1.3494643567202773e-05
316,2.8516280270000437e-06
317,0.003467669529781977
318,0.00024299602198572803
319,8.023856173203098e-05
320,2.7523639134097094e-06
321,0.0030547544140196873
322,9.666833794100244e-05
323,0.00016192591593019732
324,0.0019651408763278135
325,0.001469031863288908
326,0.0010469248479360743
327,9.741240871453607e-06
328,0.0018305685029442857
329,9.456732347537723e-05
330,2.954769742936136e-05
331,0.004960423749703057
332,0.0445661229491488
333,0.06901536898169394
334,2.8870968211787183e-05
335,0.0004783992938857414
336,0.0014370475211279963
337,0.0003619236925062495
338,0.004982254768888919
339,2.7954996931544492e-05
340,0.0007915120443763048
341,3.4714495358756327e-06
342,0.0004198273566732627
343,0.001617842820874103
344,0.0007338482861719566
345,0.00043156706837605324
346,0.001094775898289773
347,0.9559093665005793
348,2.0599757342322248e-05
349,2.9527512140759714e-06
350,0.0024166162431050286
351,3.2414268461328185e-05
352,0.006407037756863163
353,0.016062136553010427
354,0.0005879011201491522
355,0.0023345040273646768
356,0.002138813555308261
357,3.0599667935892295e-05
358,1.9558760653924076e-08
359,0.006936051253051536
360,5.946682420958223e-06
361,0.059550057842032544
362,0.02559611020425664
363,0.0004719526921285089
364,0.016396022974555096
365,2.429095585067636e-09
366,2.3710441056449305e-09
367,1.2637107091265347e-07
368,0.0017832719708756252
369,0.0011926079850630969
370,1.928101078816952e-05
371,0.0016286762700778701
372,1.4275381869979814e-05
373,3.372235530979709e-07
374,2.1937839605348705e-08
375,0.0005957336184049347
376,0.001044527088923938
377,3.5825964517305024e-05
378,3.0610682133122365e-08
379,1.9960441897175675e-06
380,0.0008560474450127736
381,0.0004783992938857414
382,0.001701512659718449
383,6.146560107269949e-07
384,0.0028539689625927712
385,0.0011441706183366609
386,5.830461646081151e-05
387,0.000230078192645965
388,0.0011464145334532218
389,5.4981839005240074e-05
390,0.0005636128375111016
391,5.459022603983097e-07
392,0.0003033015039593545
393,0.0016286762700778701
394,5.746600709886263e-06
395,0.0003673538033482865
396,0.0001387076657189416
397,4.582262766805425e-06
398,0.0001550405877873262
399,2.4113918452742754e-08
400,2.2990715217029093e-05
401,6.399992291295032e-08
402,1.9627357877859214e-05
403,1.110713390675708e-05
404,0.1825711510822581
405,0.00010913026862168081
406,0.006069725284283638
407,0.0001859421030060608
408,6.410649261376421e-06
409,0.003450994792339151
410,4.567160161183984e-05
411,6.745431684171223e-05
412,1.0322536222564348e-05
413,0.000713264329197902
414,6.454651906918039e-08
415,6.02451584164492e-09
416,0.0012457403014112596
417,0.002457187526628671
418,1.469978435595417e-07
419,4.98267459620469e-07
420,0.0001302006499564985
421,0.001552414960129941
422,0.0016286762700778701
423,1.254296761061502e-07
424,0.00015333216672882107
425,1.8870354024343522e-08
426,0.18080940732465056
427,1.872908048773317e-06
428,7.5462115103254e-09
429,0.0027699004893243506
430,9.456732347537723e-05
431,6.760383787064293e-06
432,0.001651709360039039
433,7.0544142375745395e-06
434,0.0005108085982972728
435,0.00016679484751860424
436,0.0009667221695866611
437,0.003934876818681029
438,0.0014031276147736125
439,0.0010189171516292632
440,4.0928004266376335e-09
441,0.00035134586512281315
442,0.000112105594182599
443,2.814419056385704e-05
444,0.0001929653944282162
445,0.0018467567434115682
446,0.0011794953094359413
447,2.0758065893293554e-06
448,0.008978605737356324
449,0.0003980753624948065
450,3.5805251054140286e-05
451,0.00016916739977400656
452,0.0008880873154808344
453,0.000145860467453322
454,2.240729350094969e-07
455,0.0003172386131893377
456,5.3655953427209955e-06
457,2.0127794673888795e-05
458,0.0001125588893894979
459,0.0011122918116365339
460,0.013306364532249797
461,0.0007904508615646534
462,1.4115499205030656e-06
463,6.008619222096378e-07
464,0.00031402673902374364
465,0.0006748766925592868
466,1.9960441897175675e-06
467,0.00016457266798831026
468,1.1504248027119954e-05
469,0.0011377504829592634
470,0.003295961251671609
471,0.00614995773440965
472,6.205490435957077e-08
473,0.0008988526422829968
474,8.94897464386079e-07
475,0.0031742429195697826
476,6.4550817481995e-08
477,0.0007322430032095657
478,0.000161239274540461
479,0.29153256018532125
480,7.854739103586506e-06
481,0.0015718902803466333
482,0.011514134541158497
483,0.008684622984425332
484,0.0005000546575172013
485,0.003818744366345951
486,2.2308708553873964e-05
487,0.0016775794444972912
488,5.996251625379832e-05
489,0.0005705822132274639
490,7.81457547718274e-07
491,0.0027160274386093045
492,0.0005932336789249769
493,0.0004783992938857414
494,2.6741004647862777e-06
495,6.12828929802256e-05
496,0.00664350395965856
497,0.00019130890721337588
498,0.000759518997588011
499,2.0512976547129736e-12
500,0.0012323910804267427
501,0.018818400035560314
502,0.014165748561845718
503,0.012569295831075142
504,0.0006849897476769869
505,0.00016405706318585396
506,8.178521656610212e-06
507,0.0012778793318222697
508,0.0002187838867155463
509,4.845773762203592e-06
510,0.0010556318556191237
511,4.0928004266376335e-09
512,0.0003711042943200904
513,2.017660458203452e-06
514,0.0026073959160786203
515,0.005973607722428201
516,0.002970941089400534
517,0.0033187018980158607
518,3.3868191312216986e-05
519,0.0008853193929054663
520,0.0002923830074425068
521,0.0473322601777772
522,0.11832261979878649
523,2.2783602274707067e-06
524,0.0016831553093790172
525,0.039250707747992344
526,3.222380965492509e-05
527,0.0004018863812238401
528,7.161007049748268e-05
529,0.001253968869764926
530,1.872908048773317e-06
531,0.00017699808822824173
532,0.0015432631392102534
533,1.9558760653924076e-08
534,0.17685014193281046
535,6.672671963363501e-08
536,0.10163410174343927
537,0.0003887342081293411
538,0.0011287591677574063
539,0.0007683202370503284
540,3.4461709723377297e-06
541,9.657297568981901e-05
542,0.00045593346896841743
543,0.0005869383934316649
544,0.00992667173552996
545,3.0151040116191957e-05
546,0.00040369409955251013
547,0.0026196953029007913
548,2.668562503298035e-06
549,0.0005148821985902524
550,0.00010727687599294544
551,0.0005176257823399317
552,0.0028163674603445604
553,1.4716451704269062e-07
554,1.0098716822474766e-05
555,1.973389167356277e-07
556,0.00982000576901916
557,0.00044123207456801393
558,4.3545288768261755e-05
559,3.099406162445822e-05
560,0.0005450298863624079
561,3.686503251086788e-05
562,0.0014613604281388149
563,0.0010270181055966744
564,0.0004664448580366862
565,0.000687846721368041
566,3.338622547956215e-05
567,8.256293405212253e-06
568,0.0021097795649539885
569,0.0009103077485522146
570,0.0006228700087845019
571,0.0007123183102312433
572,0.03298964826566564
573,3.1000829346983865e-07
574,1.6572624429395553e-05
575,1.9558760653924076e-08
576,0.0006358195592473333
577,0.0052462432285472925
578,8.044120838116882e-07
579,1.1040241812024512e-05
580,6.571764663097706e-05
581,0.0032861419533858722
582,4.722136382696911e-06
583,0.0007958101800967945
584,0.083512196320573
585,1.7729385778906398e-05
586,0.0005672670056414106
587,0.000251463890941768
588,0.0009339410570898456
589,0.05671392603596231
590,6.751823049659964e-07
591,9.886442414603409e-06
592,1.9558760653924076e-08
593,2.1200509261087622e-09
594,3.3315754198718865e-06
595,0.00015770806396286457
596,2.0415249114351685e-05
597,0.00012591815371625764
598,1.872908048773317e-06
599,7.641652044294131e-06
600,0.0012747728221451436
601,0.0006650987627430948
602,0.00901243678048342
603,2.9603961682047267e-06
604,1.1002143349256933e-05
605,0.002897792006437798
606,0.001071122833130301
607,0.0014254075836048648
608,3.6163891307884946e-05
609,0.00029423725226493803
610,3.0533260585477665e-07
611,0.0003394105154780915
612,0.012113557989540055
613,1.3407184126976424e-06
614,0.00043264774139352
615,7.985889303766412e-05
616,6.117324492568903e-05
617,2.1086614665381098e-05
618,2.3629814701939077e-05
619,0.00029074210123379807
620,0.05380655617547448
621,0.00036830843648628714
622,0.028680868362108047
623,0.00032800694636129444
624,1.9558760653924076e-08
625,0.013582199913594915
626,0.0007395753031227886
627,2.4803858539431596e-06
628,4.672377658059928e-09
629,8.279846301453085e-05
630,1.2820067242444334e-06
631,1.0532079499251942e-05
632,0.0011045697355966699
633,0.05991268273404204
634,0.0005162516075219722
635,6.127210525931991e-07
636,0.004320078440950762
637,0.0001760029031803684
638,0.0008988526422829968
639,8.725675639716803e-08
640,1.117588672358049e-07
641,7.631325001470065e-05
642,0.0022400382052952883
643,0.02235099616417768
644,0.0009249314440078056
645,0.009283588119112847
646,4.9459253550740627e-05
647,0.0003686741820373879
648,1.6340910932000488e-05
649,0.00031170890989020117
650,0.00029328865195461806
651,0.0006378891987954738
652,0.049064979234139966
653,0.00029891145963127603
654,1.1815951663919473e-05
655,0.015440892570913668
656,0.0031501265734269267
657,8.99331525816506e-09
658,0.0001004311357846756
659,5.5114954383508076e-05
660,7.791125966391313e-05
661,1.1563744232303668e-05
662,6.436266029453387e-08
663,1.6685078010807561e-06
664,0.0001474373592954231
665,1.8812750005453906e-06
666,0.001375422469975589
667,0.019198279991322797
668,0.002002972859422858
669,9.033476511576573e-05
670,3.250366451201362e-06
671,0.0023705581138029727
672,0.02114846423516989
673,0.04003956450761905
674,0.0007875563771781591
675,0.0020623125928555313
676,0.001146285503619064
677,0.002134741771489313
678,0.006988427351980858
679,1.2974327757847853e-07
680,0.0050999679766568235
681,0.00036887876348818955
682,3.517800259093051e-06
683,0.0016286762700778701
684,0.005567981637104298
685,9.456732347537723e-05
686,0.006065043555710253
687,9.456732347537723e-05
688,0.0044771990585056425
689,0.010399070189747311
690,0.002573762475888252
691,5.846947266279028e-05
692,6.551711510595907e-06
693,0.0010439589873455389
694,0.0001409803864811346
695,0.0002225968263177366
696,7.90870391300687e-06
697,0.0003220868095083243
698,0.0008988526422829968
699,0.0005663161167383505
700,0.0016602100223501047
701,1.4456420582389777e-05
702,2.3083356168980945e-05
703,0.0010521744181394956
704,0.0037982444619553113
705,0.0008988526422829968
706,0.0006797989478295696
707,0.0002540161878656479
708,0.00018036307891855516
709,0.022319480504707303
710,1.1321203816158533e-05
711,6.59049201868113e-05
712,0.002665038677180093
713,0.00015700949469455442
714,1.1749784292905338e-05
715,5.227538986551516e-06
716,0.0035004005007772333
717,0.00012731765717038094
718,0.0047188311780422465
719,0.0008917350388958344
720,1.0883084808272385e-06
721,4.905165656404513e-06
722,0.0009479393387464003
723,0.0028657172553003506
724,0.00026066233706124056
725,1.8331305815267735e-06
726,1.1878691249450685e-05
727,0.004535575468386199
728,0.01142325474970044
729,0.0011545795317653876
730,0.008809378903663442
731,0.0004954926164445655
732,7.769601502760027e-05
733,1.2548473507457665e-07
734,9.396020857858712e-05
735,0.022786212309087252
736,3.6322530861801905e-10
737,3.257522000183524e-05
738,0.0001286176913270603
739,3.8886032533769723e-07
740,0.0013700856440300752
741,0.0007123666402211259
742,0.0005341078659850913
743,0.0014951735961391708
744,2.646003723485521e-06
745,0.0007032936665175804
746,0.021746829517757634
747,7.591062805292779e-05
748,8.020472473622688e-05
749,0.01135652530615806
750,0.0016286762700778701
751,2.7025701431644917e-06
752,2.720718040673892e-06
753,0.00014493584063242666
754,1.872908048773317e-06
755,8.519463002972157e-05
756,0.006864458880782451
757,0.005809595087366064
758,5.8007356922838055e-05
759,6.073807970651065e-05
760,0.0028977758222024884
761,0.0010187143577767266
762,0.000762853566366793
763,0.0003179756778247668
764,0.0005363027175862122
765,0.08297258982155702
766,4.42781137325213e-06
767,0.000638436714908463
768,0.00014900505805970574
769,5.050903605049374e-05
770,0.03572351876399525
771,0.0011011942748176404
772,1.0939509107441364e-07
773,0.0009382196643313885
774,0.0003393679683644763
775,0.00030568951515271134
776,0.015281810728399476
777,0.009228406753631707
778,1.6438800885212347e-05
779,8.99331525816506e-09
780,0.0008331480692151773
781,0.0006337500870472875
782,0.026642004386146768
783,0.001237478553703904
784,0.0020469272193164387
785,9.080278983566805e-05
786,0.00854545054819091
787,0.00020303308321908506
788,4.479460393478279e-05
789,6.977129551623818e-05
790,4.961685146393478e-05
791,0.00036010000799814514
792,0.0010285713751689992
793,0.0006344060107169364
794,0.0010029423808150906
795,0.01043422965579278
796,1.413429436330649e-06
797,0.0009784620572547873
798,7.178268475978365e-07
799,1.706680461962831e-08
800,0.0005137246426280077
801,9.108145662266637e-06
802,0.0007555444473374436
803,4.653346717414587e-05
804,0.0067205293110921185
805,0.0027613605433706085
806,2.685393179273193e-12
807,2.5056801817169313e-05
808,1.6511292662110676e-07
809,0.7369826677489303
810,0.0001429828290933379
811,5.537597272996709e-08
812,0.000328922491276912
813,5.924475799417746e-05
814,0.002509304426440931
815,0.008726144100410468
816,0.0016843047855122047
817,0.001120579151485247
818,0.0018474346667286502
819,7.955105099709406e-05
820,0.0031637409221623603
821,0.007048639575841541
822,0.0022484294847517346
823,0.04894871312401886
824,0.00037997154068564865
825,0.0009776603543974612
826,5.62752354240065e-05
827,0.002465452454755527
828,0.0008988526422829968
829,0.0009806641035082161
830,0.0008151983178288374
831,0.6777190684428009
832,3.689449544846599e-05
833,0.00038481787415841885
834,2.442272404280148e-05
835,0.0005285052745624087
836,1.6515753796799662e-06
837,0.0015625164974976651
838,1.430806817814071e-07
839,4.927484896182252e-05
840,1.3815007408291942e-05
841,4.618724221412349e-06
842,0.00023284718134011835
843,0.027696888791153115
844,0.0009434317160922305
845,0.0010059511453745157
846,6.991765431367748e-06
847,3.849661956063761e-06
848,1.8257428921814493e-05
849,0.0004631109888960928
850,1.61174817158194e-05
851,2.0845763512365937e-07
852,0.00012561286986487606
853,0.0016286762700778701
854,2.6471459820719794e-05
855,1.278969321726347e-05
856,2.441688840841819e-05
857,9.456732347537723e-05
858,0.0004266141931750226
859,0.003056867930715213
860,4.91571074354572e-05
861,0.005639900094651585
862,5.578421659716331e-05
863,6.031632361508449e-05
864,0.00044484645562034315
865,0.0021452591986265996
866,0.00012206868755168076
867,0.0010541806434919564
868,0.011132848890946753
869,5.105719154420794e-07
870,5.608750147919738e-05
871,1.9141244606471558e-05
872,0.0001289083187243046
873,1.2597629391747113e-06
874,0.0037471129652663438
875,0.00012497572431184934
876,0.0038111906329039522
877,0.003233994414690658
878,0.0010414789792123444
879,2.111270859396311e-05
880,0.03928616094187538
881,0.004231386724078855
882,0.0021012916945822788
883,0.03614815306885934
884,0.003244215541449858
885,5.9248642878834225e-05
886,1.0270384561852672e-05
887,0.0002566338345799763
888,3.656686014930144e-06
889,0.004760665424387231
890,7.225958538060779e-07
891,0.00024091662959294105
892,0.0007770135243115989
893,9.456732347537723e-05
894,0.0007060393689677078
895,6.977129551623818e-05
896,0.0930136559809156
897,1.2548473507457665e-07
898,0.023219691464392882
899,1.0101561375746604e-05
900,6.311911276603382e-05
901,0.04413952587448853
902,1.2692531556087354e-05
903,0.0003910948896860459
904,0.0010006796226880812
905,0.023222788653034836
906,1.5199652207603426e-06
907,0.00801992495964356
908,0.00013425405325957274
909,0.00012717479068348036
910,5.4414939667359796e-05
911,2.1195380228373914e-06
912,1.4296621920405605e-05
913,0.0002924172606775132
914,0.004859748327235452
915,0.0005001206212866169
916,2.7430658166481168e-05
917,4.2440902486196235e-05
918,0.0004261547508543201
919,1.9558760653924076e-08
920,0.011666840188098665
921,0.030358082846452424
922,8.027912590224548e-06
923,3.898550713723063e-05
924,1.6555245136935238e-06
925,0.0014093765167858799
926,1.9558760653924076e-08
927,0.001074079567247929
928,0.0022391407214300343
929,0.0027824696824223344
930,0.05096695356008856
931,0.0008988526422829968
932,0.02979536430936941
933,9.456732347537723e-05
934,3.3211061604293346e-09
935,9.958898983138103e-06
936,0.0011006654688781674
937,1.9558760653924076e-08
938,0.0027896904902779966
939,0.08312072046767942
940,3.230314096008957e-05
941,1.0483309531114387e-08
942,2.5757298556901174e-05
943,0.015580491574677746
944,0.003414779236433208
945,0.02102381102059088
946,7.206682665119135e-07
947,9.742215999230574e-06
948,2.757737311335391e-10
949,3.3724753180661906e-05
950,3.3729670210640567e-06
951,0.0002406527355305332
952,6.477034098591165e-07
953,2.061034524832523e-05
954,0.0069981025266373864
955,1.9960441897175675e-06
956,1.3407184126976424e-06
957,1.9558760653924076e-08
958,0.004371119689813846
959,0.0444912216684293
960,7.77038044005252e-07
961,7.33892598696877e-07
962,0.0015489851591950175
963,4.6857897994707886e-08
964,0.00803932562606105
965,1.183464926533695e-05
966,0.000717941383499509
967,1.2007285950916406e-08
968,0.003740533135726498
969,2.0367529687405431e-10
970,4.9660433246162784e-05
971,0.0002377565105451812
972,0.0002975650239735071
973,0.0038365006326530845
974,0.0020549754664863622
975,0.009072052227428185
976,0.00021595553221399059
977,0.00024328580171820068
978,4.301520093246689e-06
979,0.11204498674624286
980,1.4935685680113295e-09
981,1.7248610642131493e-06
982,0.00016988538477286466
983,0.0006550514084330222
984,9.893135621582098e-05
985,0.01099017174076326
986,0.0003544157329290172
987,0.0003341922523653711
988,3.8019482200837734e-05
989,0.042953933294041485
990,3.38062087460852e-06
991,0.0011028491074962237
992,0.0008716691104709797
993,1.1021475954475546e-06
994,3.6784768002542244e-05
995,7.705068516308004e-05
996,1.4720789452693853e-06
997,0.019859986774820617
998,0.001239351681868066
999,0.001607791295950488
1000,0.03437389889469347
1001,0.00017766090725490115
1002,0.2328567156804961
1003,9.313565256475066e-08
1004,5.4522444331226595e-05
1005,0.0008181629016907429
1006,0.0011787164392889269
1007,7.081429543149157e-06
1008,0.0465679249855459
1009,0.0014262064604573137
1010,7.945185051254158e-05
1011,0.00022382748079284313
1012,8.328466826164966e-06
1013,0.004569633445157383
1014,0.002027658286971099
1015,1.0297384688898894e-05
1016,0.011048731902693867
1017,0.0005421678471677333
1018,8.369248568506123e-08
1019,7.947042591238488e-05
1020,0.00011442239394163525
1021,0.0005805349683925129
1022,0.00017561774275666402
1023,2.647701448504958e-07
1024,1.998581455903013e-06
1025,0.03581598088842634
1026,0.0016286762700778701
1027,5.8104331014018704e-05
1028,6.055351987894142e-08
1029,0.0002856608526379833
1030,0.04003956450761905
1031,0.0003167471004073205
1032,0.0003270821086329063
1033,2.4724074950941774e-07
1034,0.02875029627756513
1035,2.667072208816728e-07
1036,0.0016960721516548548
1037,1.6303641194564335e-05
1038,0.0009135867921742337
1039,8.28218324720498e-06
1040,0.00010267937022777752
1041,0.0012129569446216785
1042,0.0001827808395562304
1043,1.4138998164293883e-05
1044,3.806885188679976e-05
1045,0.00019243061404124542
1046,9.735888436899638e-06
1047,1.947715515087506e-08
1048,0.027966317155962157
1049,0.00014725490403601956
1050,0.0002517027853668356
1051,0.0010537366769331402
1052,5.6528739451183124e-05
1053,2.656989846214516e-06
1054,0.005516224151956254
1055,0.0006841034825199637
1056,9.764396389618325e-06
1057,3.8090324460524925e-05
1058,0.00010214747574624291
1059,0.0005077356559107705
1060,0.05610474433715878
1061,0.0032160514414877545
1062,0.0042547668652659545
1063,0.0003561086045661479
1064,1.0910152795659945e-06
1065,4.6003883302237666e-08
1066,0.00026367537861234346
1067,9.441407924040145e-05
1068,0.0012437115176874834
1069,7.132349251486173e-05
1070,1.809295214701359e-07
1071,0.1525951609840388
1072,0.0007071278117335708
1073,4.543121765818515e-05
1074,5.3380743343694135e-05
1075,0.01592981432482286
1076,0.0017869214046375996
1077,0.0009530038544215491
1078,1.421967797126986e-07
1079,8.819804423388481e-06
1080,0.010700617172894653
1081,7.79932195326532e-06
1082,0.052288382757321776
1083,8.68807679418427e-08
1084,5.374635760551836e-06
1085,0.00037985478039258394
1086,0.011647908640738705
1087,0.005742521434191306
1088,1.021477834794983e-05
1089,7.016075215310533e-05
1090,8.99331525816506e-09
1091,0.0005867198092942097
1092,0.000382146027709964
1093,0.049616313784535036
1094,0.007987522855646498
1095,0.0007779079537124371
1096,3.355198815419475e-05
1097,0.0044375497265970515
1098,2.720905011324503e-06
1099,0.003443888514256247
1100,0.00018429512147825135
1101,0.0036430006922452064
1102,2.1536683211600172e-06
1103,7.5574386400342e-06
1104,0.0007927309430658171
1105,0.0019176709055788992
1106,4.917576047614122e-05
1107,0.0014547041615729894
1108,0.001645980187414024
1109,3.561075963885819e-08
1110,2.0279564067519435e-05
1111,0.004961376102640161
1112,2.3546312028897615e-05
1113,0.0007385951909878416
1114,5.790913603439982e-05
1115,6.991765431367748e-06
1116,3.434219275205402e-05
1117,0.00028475456314917277
1118,0.0006575438266747135
1119,0.0008612341222229977
1120,6.991765431367748e-06
